step,pos_x,pos_y,pos_z,target_x,target_y,target_z,error,action_0,action_1,action_2,action_3
27,0.0,0.0,0.7593282541991384,0.0,0.0,1.0,0.2406717458008616,12807.746956388539,12807.746956388539,12807.746956388539,12807.746956388539
28,0.0,0.0,0.7738908504892299,0.0,0.0,1.0,0.2261091495107701,12909.172304150328,12909.172304150328,12909.172304150328,12909.172304150328
29,0.0,0.0,0.7875961923437892,0.0,0.0,1.0,0.2124038076562108,13004.350748865214,13004.350748865214,13004.350748865214,13004.350748865214
30,0.0,0.0,0.8004943538245526,0.0,0.0,1.0,0.19950564617544742,13093.63096991276,13093.63096991276,13093.63096991276,13093.63096991276
31,0.0,0.0,0.812632565603661,0.0,0.0,1.0,0.18736743439633896,13177.36214449224,13177.36214449224,13177.36214449224,13177.36214449224
32,0.0,0.0,0.8240553543243255,0.0,0.0,1.0,0.17594464567567447,13255.884633304973,13255.884633304973,13255.884633304973,13255.884633304973
33,0.0,0.0,0.8348046822101475,0.0,0.0,1.0,0.16519531778985252,13329.52475473387,13329.52475473387,13329.52475473387,13329.52475473387
34,0.0,0.0,0.8449200841622737,0.0,0.0,1.0,0.1550799158377263,13398.592114302359,13398.592114302359,13398.592114302359,13398.592114302359
35,0.0,0.0,0.8544388006678881,0.0,0.0,1.0,0.14556119933211187,13463.378511993898,13463.378511993898,13463.378511993898,13463.378511993898
36,0.0,0.0,0.863395905550719,0.0,0.0,1.0,0.136604094449281,13524.15780590834,13524.15780590834,13524.15780590834,13524.15780590834
37,0.0,0.0,0.8718244280534879,0.0,0.0,1.0,0.12817557194651208,13581.186338603595,13581.186338603595,13581.186338603595,13581.186338603595
38,0.0,0.0,0.8797554690385122,0.0,0.0,1.0,0.1202445309614878,13634.703678297908,13634.703678297908,13634.703678297908,13634.703678297908
39,0.0,0.0,0.8872183112819032,0.0,0.0,1.0,0.1127816887180968,13684.933520321465,13684.933520321465,13684.933520321465,13684.933520321465
40,0.0,0.0,0.8942405239557555,0.0,0.0,1.0,0.10575947604424452,13732.084653665315,13732.084653665315,13732.084653665315,13732.084653665315
41,0.0,0.0,0.9008480614656089,0.0,0.0,1.0,0.09915193853439108,13776.351935278475,13776.351935278475,13776.351935278475,13776.351935278475
42,0.0,0.0,0.9070653568532162,0.0,0.0,1.0,0.09293464314678379,13817.917238677575,13817.917238677575,13817.917238677575,13817.917238677575
43,0.0,0.0,0.9129154099977637,0.0,0.0,1.0,0.08708459000223634,13856.95035844878,13856.95035844878,13856.95035844878,13856.95035844878
44,0.0,0.0,0.9184198708590727,0.0,0.0,1.0,0.08158012914092727,13893.60986154664,13893.60986154664,13893.60986154664,13893.60986154664
45,0.0,0.0,0.923599118008503,0.0,0.0,1.0,0.07640088199149697,13928.043881991845,13928.043881991845,13928.043881991845,13928.043881991845
46,0.0,0.0,0.9284723326902801,0.0,0.0,1.0,0.07152766730971993,13960.390858964369,13960.390858964369,13960.390858964369,13960.390858964369
47,0.0,0.0,0.9330575686497433,0.0,0.0,1.0,0.06694243135025668,13990.780220231089,13990.780220231089,13990.780220231089,13990.780220231089
48,0.0,0.0,0.937371817956854,0.0,0.0,1.0,0.06262818204314602,14019.33301388273,14019.33301388273,14019.33301388273,14019.33301388273
49,0.0,0.0,0.9414310730440534,0.0,0.0,1.0,0.05856892695594662,14046.162491831798,14046.162491831798,14046.162491831798,14046.162491831798
50,0.0,0.0,0.9452503851677828,0.0,0.0,1.0,0.054749614832217186,14071.374648662935,14071.374648662935,14071.374648662935,14071.374648662935
51,0.0,0.0,0.9488439194930187,0.0,0.0,1.0,0.05115608050698128,14095.068719370043,14095.068719370043,14095.068719370043,14095.068719370043
52,0.0,0.0,0.9522250069902723,0.0,0.0,1.0,0.04777499300972765,14117.337639347927,14117.337639347927,14117.337639347927,14117.337639347927
53,0.0,0.0,0.9554061933248047,0.0,0.0,1.0,0.0445938066751953,14138.268469785096,14138.268469785096,14138.268469785096,14138.268469785096
54,0.0,0.0,0.9583992849083915,0.0,0.0,1.0,0.04160071509160845,14157.942791361646,14157.942791361646,14157.942791361646,14157.942791361646
55,0.0,0.0,0.9612153922749098,0.0,0.0,1.0,0.03878460772509018,14176.437068910953,14176.437068910953,14176.437068910953,14176.437068910953
56,0.0,0.0,0.9638649709323209,0.0,0.0,1.0,0.03613502906767907,14193.822989468561,14193.822989468561,14193.822989468561,14193.822989468561
57,0.0,0.0,0.9663578598353167,0.0,0.0,1.0,0.033642140164683254,14210.167775909966,14210.167775909966,14210.167775909966,14210.167775909966
58,0.0,0.0,0.9687033176149792,0.0,0.0,1.0,0.03129668238502081,14225.534478176094,14225.534478176094,14225.534478176094,14225.534478176094
59,0.0,0.0,0.9709100566942648,0.0,0.0,1.0,0.029089943305735222,14239.9822438993,14239.9822438993,14239.9822438993,14239.9822438993
60,0.0,0.0,0.9729862754109708,0.0,0.0,1.0,0.027013724589029176,14253.566570075069,14253.566570075069,14253.566570075069,14253.566570075069
61,0.0,0.0,0.9749396882630461,0.0,0.0,1.0,0.02506031173695389,14266.339537273408,14266.339537273408,14266.339537273408,14266.339537273408
62,0.0,0.0,0.9767775543846641,0.0,0.0,1.0,0.02322244561533593,14278.350027747907,14278.350027747907,14278.350027747907,14278.350027747907
63,0.0,0.0,0.9785067043553796,0.0,0.0,1.0,0.021493295644620436,14289.643928678404,14289.643928678404,14289.643928678404,14289.643928678404
64,0.0,0.0,0.9801335654389027,0.0,0.0,1.0,0.019866434561097268,14300.264321673661,14300.264321673661,14300.264321673661,14300.264321673661
65,0.0,0.0,0.9816641853425632,0.0,0.0,1.0,0.018335814657436833,14310.251659562084,14310.251659562084,14310.251659562084,14310.251659562084
66,0.0,0.0,0.9831042545833539,0.0,0.0,1.0,0.01689574541664607,14319.643931409868,14319.643931409868,14319.643931409868,14319.643931409868
67,0.0,0.0,0.9844591275415591,0.0,0.0,1.0,0.015540872458440935,14328.476816626662,14328.476816626662,14328.476816626662,14328.476816626662
68,0.0,0.0,0.9857338422783379,0.0,0.0,1.0,0.014266157721662065,14336.783828946682,14336.783828946682,14336.783828946682,14336.783828946682
69,0.0,0.0,0.9869331391892706,0.0,0.0,1.0,0.013066860810729386,14344.59645100879,14344.59645100879,14344.59645100879,14344.59645100879
70,0.0,0.0,0.9880614785617394,0.0,0.0,1.0,0.011938521438260574,14351.944260200315,14351.944260200315,14351.944260200315,14351.944260200315
71,0.0,0.0,0.9891230571001189,0.0,0.0,1.0,0.010876942899881059,14358.855046376266,14358.855046376266,14358.855046376266,14358.855046376266
72,0.0,0.0,0.9901218234790677,0.0,0.0,1.0,0.009878176520932258,14365.354922017668,14365.354922017668,14365.354922017668,14365.354922017668
73,0.0,0.0,0.9910614929817345,0.0,0.0,1.0,0.008938507018265485,14371.468425348841,14371.468425348841,14371.468425348841,14371.468425348841
74,0.0,0.0,0.9919455612764118,0.0,0.0,1.0,0.008054438723588242,14377.218616893719,14377.218616893719,14377.218616893719,14377.218616893719
75,0.0,0.0,0.9927773173820749,0.0,0.0,1.0,0.007222682617925136,14382.62716991506,14382.62716991506,14382.62716991506,14382.62716991506
76,0.0,0.0,0.9935598558703199,0.0,0.0,1.0,0.006440144129680081,14387.714455147092,14387.714455147092,14387.714455147092,14387.714455147092
77,0.0,0.0,0.9942960883484606,0.0,0.0,1.0,0.005703911651539384,14392.4996202021,14392.4996202021,14392.4996202021,14392.4996202021
78,0.0,0.0,0.9949887542659439,0.0,0.0,1.0,0.005011245734056091,14397.000664003423,14397.000664003423,14397.000664003423,14397.000664003423
79,0.0,0.0,0.9956404310837934,0.0,0.0,1.0,0.004359568916206591,14401.23450657215,14401.23450657215,14401.23450657215,14401.23450657215
80,0.0,0.0,0.996253543844478,0.0,0.0,1.0,0.003746456155522049,14405.21705447122,14405.21705447122,14405.21705447122,14405.21705447122
81,0.0,0.0,0.9968303741774259,0.0,0.0,1.0,0.0031696258225740737,14408.963262189362,14408.963262189362,14408.963262189362,14408.963262189362
82,0.0,0.0,0.9973730687733494,0.0,0.0,1.0,0.002626931226650586,14412.487189727253,14412.487189727253,14412.487189727253,14412.487189727253
83,0.0,0.0,0.9978836473586083,0.0,0.0,1.0,0.00211635264139165,14415.802056630408,14415.802056630408,14415.802056630408,14415.802056630408
84,0.0,0.0,0.9983640101990198,0.0,0.0,1.0,0.001635989800980231,14418.920292696112,14418.920292696112,14418.920292696112,14418.920292696112
85,0.0,0.0,0.9988159451607996,0.0,0.0,1.0,0.0011840548392003658,14421.853585566536,14421.853585566536,14421.853585566536,14421.853585566536
86,0.0,0.0,0.9992411343547023,0.0,0.0,1.0,0.0007588656452977016,14424.61292540553,14424.61292540553,14424.61292540553,14424.61292540553
87,0.0,0.0,0.9996411603878986,0.0,0.0,1.0,0.0003588396121013693,14427.208646843443,14427.208646843443,14427.208646843443,14427.208646843443
88,0.0,0.0,1.0000175122466965,0.0,0.0,1.0,1.7512246696549383e-05,14429.650468362077,14429.650468362077,14429.650468362077,14429.650468362077
89,0.0,0.0,1.0003715906559465,0.0,0.0,1.0,0.00037159065594649654,14431.947029281793,14431.947029281793,14431.947029281793,14431.947029281793
90,0.0,0.0,1.0007047098596078,0.0,0.0,1.0,0.0007047098596077994,14434.09751556416,14434.09751556416,14434.09751556416,14434.09751556416
91,0.0,0.0,1.0010181019187432,0.0,0.0,1.0,0.0010181019187431861,14436.114563086987,14436.114563086987,14436.114563086987,14436.114563086987
92,0.0,0.0,1.0013129234136633,0.0,0.0,1.0,0.0013129234136632917,14438.00867526303,14438.00867526303,14438.00867526303,14438.00867526303
93,0.0,0.0,1.0015902611048177,0.0,0.0,1.0,0.0015902611048177473,14439.788821012513,14439.788821012513,14439.788821012513,14439.788821012513
94,0.0,0.0,1.0018511368341492,0.0,0.0,1.0,0.0018511368341491696,14441.46283702764,14441.46283702764,14441.46283702764,14441.46283702764
95,0.0,0.0,1.0020965118571556,0.0,0.0,1.0,0.0020965118571556474,14443.03770037949,14443.03770037949,14443.03770037949,14443.03770037949
96,0.0,0.0,1.0023272907352412,0.0,0.0,1.0,0.002327290735241183,14444.519715100832,14444.519715100832,14444.519715100832,14444.519715100832
97,0.0,0.0,1.00254432487764,0.0,0.0,1.0,0.002544324877640003,14445.914641578605,14445.914641578605,14445.914641578605,14445.914641578605
98,0.0,0.0,1.0027484157953817,0.0,0.0,1.0,0.0027484157953816535,14447.227787817468,14447.227787817468,14447.227787817468,14447.227787817468
99,0.0,0.0,1.0029403181118297,0.0,0.0,1.0,0.0029403181118297095,14448.46407518188,14448.46407518188,14448.46407518188,14448.46407518188
100,0.0,0.0,1.0031207423623139,0.0,0.0,1.0,0.0031207423623138553,14449.628086962548,14449.628086962548,14449.628086962548,14449.628086962548
101,0.0,0.0,1.0032903576072387,0.0,0.0,1.0,0.0032903576072387253,14450.724105296904,14450.724105296904,14450.724105296904,14450.724105296904
102,0.0,0.0,1.00344979387753,0.0,0.0,1.0,0.003449793877529972,14451.756140113564,14451.756140113564,14451.756140113564,14451.756140113564
103,0.0,0.0,1.0035996444674529,0.0,0.0,1.0,0.003599644467452867,14452.72795254087,14452.72795254087,14452.72795254087,14452.72795254087
104,0.0,0.0,1.003740468087176,0.0,0.0,1.0,0.0037404680871759854,14453.643074407071,14453.643074407071,14453.643074407071,14453.643074407071
105,0.0,0.0,1.0038727908855456,0.0,0.0,1.0,0.003872790885545596,14454.504824921794,14454.504824921794,14454.504824921794,14454.504824921794
106,0.0,0.0,1.0039971083521408,0.0,0.0,1.0,0.0039971083521408435,14455.316325272437,14455.316325272437,14455.316325272437,14455.316325272437
107,0.0,0.0,1.0041138871066426,0.0,0.0,1.0,0.004113887106642622,14456.080511633485,14456.080511633485,14456.080511633485,14456.080511633485
108,0.0,0.0,1.0042235665827346,0.0,0.0,1.0,0.004223566582734595,14456.800146929596,14456.800146929596,14456.800146929596,14456.800146929596
109,0.0,0.0,1.0043265606131107,0.0,0.0,1.0,0.004326560613110653,14457.477831589753,14457.477831589753,14457.477831589753,14457.477831589753
110,0.0,0.0,1.0044232589216353,0.0,0.0,1.0,0.004423258921635309,14458.116013459883,14458.116013459883,14458.116013459883,14458.116013459883
111,0.0,0.0,1.0045140285282506,0.0,0.0,1.0,0.004514028528250558,14458.716996994888,14458.716996994888,14458.716996994888,14458.716996994888
112,0.0,0.0,1.00459921507183,0.0,0.0,1.0,0.004599215071829921,14459.282951819747,14459.282951819747,14459.282951819747,14459.282951819747
113,0.0,0.0,1.0046791440558454,0.0,0.0,1.0,0.004679144055845352,14459.815920728062,14459.815920728062,14459.815920728062,14459.815920728062
114,0.0,0.0,1.0047541220213858,0.0,0.0,1.0,0.004754122021385809,14460.317827171602,14460.317827171602,14460.317827171602,14460.317827171602
115,0.0,0.0,1.0048244376518007,0.0,0.0,1.0,0.004824437651800739,14460.790482284669,14460.790482284669,14460.790482284669,14460.790482284669
116,0.0,0.0,1.0048903628129648,0.0,0.0,1.0,0.0048903628129648435,14461.23559147933,14461.23559147933,14461.23559147933,14461.23559147933
117,0.0,0.0,1.0049521535329349,0.0,0.0,1.0,0.004952153532934878,14461.654760643069,14461.654760643069,14461.654760643069,14461.654760643069
118,0.0,0.0,1.005010050924531,0.0,0.0,1.0,0.005010050924530995,14462.049501965768,14462.049501965768,14462.049501965768,14462.049501965768
119,0.0,0.0,1.0050642820541744,0.0,0.0,1.0,0.005064282054174418,14462.421239420699,14462.421239420699,14462.421239420699,14462.421239420699
120,0.0,0.0,1.0051150607601174,0.0,0.0,1.0,0.0051150607601173625,14462.77131392156,14462.77131392156,14462.77131392156,14462.77131392156
121,0.0,0.0,1.0051625884230104,0.0,0.0,1.0,0.005162588423010428,14463.100988175425,14463.100988175425,14463.100988175425,14463.100988175425
122,0.0,0.0,1.0052070546915868,0.0,0.0,1.0,0.005207054691586777,14463.411451250548,14463.411451250548,14463.411451250548,14463.411451250548
123,0.0,0.0,1.0052486381660788,0.0,0.0,1.0,0.0052486381660787895,14463.703822876127,14463.703822876127,14463.703822876127,14463.703822876127
124,0.0,0.0,1.0052875070418257,0.0,0.0,1.0,0.005287507041825679,14463.979157489954,14463.979157489954,14463.979157489954,14463.979157489954
125,0.0,0.0,1.0053238197153946,0.0,0.0,1.0,0.00532381971539464,14464.238448049193,14464.238448049193,14464.238448049193,14464.238448049193
126,0.0,0.0,1.0053577253553971,0.0,0.0,1.0,0.005357725355397136,14464.482629618109,14464.482629618109,14464.482629618109,14464.482629618109
127,0.0,0.0,1.0053893644400547,0.0,0.0,1.0,0.005389364440054667,14464.712582745931,14464.712582745931,14464.712582745931,14464.712582745931
128,0.0,0.0,1.0054188692634536,0.0,0.0,1.0,0.005418869263453585,14464.929136647472,14464.929136647472,14464.929136647472,14464.929136647472
129,0.0,0.0,1.0054463644123104,0.0,0.0,1.0,0.005446364412310389,14465.133072197641,14465.133072197641,14465.133072197641,14465.133072197641
130,0.0,0.0,1.005471967214966,0.0,0.0,1.0,0.0054719672149659004,14465.325124751223,14465.325124751223,14465.325124751223,14465.325124751223
131,0.0,0.0,1.0054957881642261,0.0,0.0,1.0,0.005495788164226134,14465.505986797834,14465.505986797834,14465.505986797834,14465.505986797834
132,0.0,0.0,1.0055179313155709,0.0,0.0,1.0,0.005517931315570879,14465.676310461913,14465.676310461913,14465.676310461913,14465.676310461913
133,0.0,0.0,1.0055384946621675,0.0,0.0,1.0,0.005538494662167492,14465.83670985675,14465.83670985675,14465.83670985675,14465.83670985675
134,0.0,0.0,1.0055575704880384,0.0,0.0,1.0,0.005557570488038399,14465.987763301073,14465.987763301073,14465.987763301073,14465.987763301073
135,0.0,0.0,1.0055752457006573,0.0,0.0,1.0,0.005575245700657261,14466.130015406292,14466.130015406292,14466.130015406292,14466.130015406292
136,0.0,0.0,1.0055916021441684,0.0,0.0,1.0,0.005591602144168428,14466.263979041887,14466.263979041887,14466.263979041887,14466.263979041887
137,0.0,0.0,1.0056067168943628,0.0,0.0,1.0,0.005606716894362762,14466.390137186161,14466.390137186161,14466.390137186161,14466.390137186161
138,0.0,0.0,1.0056206625364674,0.0,0.0,1.0,0.0056206625364674245,14466.508944668949,14466.508944668949,14466.508944668949,14466.508944668949
139,0.0,0.0,1.0056335074267566,0.0,0.0,1.0,0.005633507426756612,14466.620829812717,14466.620829812717,14466.620829812717,14466.620829812717
140,0.0,0.0,1.0056453159389183,0.0,0.0,1.0,0.0056453159389182606,14466.726195977812,14466.726195977812,14466.726195977812,14466.726195977812
141,0.0,0.0,1.0056561486960722,0.0,0.0,1.0,0.005656148696072227,14466.825423017755,14466.825423017755,14466.825423017755,14466.825423017755
142,0.0,0.0,1.00566606278927,0.0,0.0,1.0,0.0056660627892699544,14466.918868649449,14466.918868649449,14466.918868649449,14466.918868649449
143,0.0,0.0,1.0056751119832674,0.0,0.0,1.0,0.005675111983267422,14467.006869743622,14467.006869743622,14467.006869743622,14467.006869743622
144,0.0,0.0,1.005683346910308,0.0,0.0,1.0,0.005683346910307918,14467.089743539884,14467.089743539884,14467.089743539884,14467.089743539884
145,0.0,0.0,1.0056908152526187,0.0,0.0,1.0,0.0056908152526187195,14467.167788791056,14467.167788791056,14467.167788791056,14467.167788791056
146,0.0,0.0,1.005697561914274,0.0,0.0,1.0,0.005697561914274063,14467.241286840665,14467.241286840665,14467.241286840665,14467.241286840665
147,0.0,0.0,1.0057036291830466,0.0,0.0,1.0,0.005703629183046566,14467.31050263764,14467.31050263764,14467.31050263764,14467.31050263764
148,0.0,0.0,1.0057090568828304,0.0,0.0,1.0,0.00570905688283041,14467.375685691884,14467.375685691884,14467.375685691884,14467.375685691884
149,0.0,0.0,1.0057138825171843,0.0,0.0,1.0,0.005713882517184299,14467.437070974065,14467.437070974065,14467.437070974065,14467.437070974065
150,0.0,0.0,1.0057181414045113,0.0,0.0,1.0,0.005718141404511323,14467.494879762977,14467.494879762977,14467.494879762977,14467.494879762977
151,0.0,0.0,1.0057218668053647,0.0,0.0,1.0,0.005721866805364684,14467.549320443519,14467.549320443519,14467.549320443519,14467.549320443519
152,0.0,0.0,1.0057250900423365,0.0,0.0,1.0,0.005725090042336456,14467.60058925813,14467.60058925813,14467.60058925813,14467.60058925813
153,0.0,0.0,1.0057278406129617,0.0,0.0,1.0,0.005727840612961721,14467.648871014419,14467.648871014419,14467.648871014419,14467.648871014419
154,0.0,0.0,1.005730146296045,0.0,0.0,1.0,0.005730146296045069,14467.694339751535,14467.694339751535,14467.694339751535,14467.694339751535
155,0.0,0.0,1.0057320332517936,0.0,0.0,1.0,0.005732033251793611,14467.737159367756,14467.737159367756,14467.737159367756,14467.737159367756
156,0.0,0.0,1.0057335261161156,0.0,0.0,1.0,0.00573352611611555,14467.777484211383,14467.777484211383,14467.777484211383,14467.777484211383
157,0.0,0.0,1.0057346480894251,0.0,0.0,1.0,0.005734648089425143,14467.815459637288,14467.815459637288,14467.815459637288,14467.815459637288
158,0.0,0.0,1.005735421020274,0.0,0.0,1.0,0.005735421020274023,14467.851222530982,14467.851222530982,14467.851222530982,14467.851222530982
159,0.0,0.0,1.0057358654841104,0.0,0.0,1.0,0.005735865484110425,14467.884901802168,14467.884901802168,14467.884901802168,14467.884901802168
160,0.0,0.0,1.005736000857451,0.0,0.0,1.0,0.0057360008574509624,14467.916618849496,14467.916618849496,14467.916618849496,14467.916618849496
161,0.0,0.0,1.0057358453877288,0.0,0.0,1.0,0.005735845387728755,14467.946487998193,14467.946487998193,14467.946487998193,14467.946487998193
162,0.0,0.0,1.0057354162590808,0.0,0.0,1.0,0.0057354162590808055,14467.974616911466,14467.974616911466,14467.974616911466,14467.974616911466
163,0.0,0.0,1.0057347296542978,0.0,0.0,1.0,0.005734729654297777,14468.0011069744,14468.0011069744,14468.0011069744,14468.0011069744
164,0.0,0.0,1.0057338008131582,0.0,0.0,1.0,0.0057338008131582185,14468.02605366562,14468.02605366562,14468.02605366562,14468.02605366562
165,0.0,0.0,1.0057326440873664,0.0,0.0,1.0,0.005732644087366401,14468.04954690344,14468.04954690344,14468.04954690344,14468.04954690344
166,0.0,0.0,1.0057312729922883,0.0,0.0,1.0,0.005731272992288261,14468.071671368787,14468.071671368787,14468.071671368787,14468.071671368787
167,0.0,0.0,1.0057297002556767,0.0,0.0,1.0,0.005729700255676651,14468.092506809768,14468.092506809768,14468.092506809768,14468.092506809768
168,0.0,0.0,1.005727937863557,0.0,0.0,1.0,0.0057279378635570755,14468.112128328605,14468.112128328605,14468.112128328605,14468.112128328605
169,0.0,0.0,1.0057259971034405,0.0,0.0,1.0,0.005725997103440461,14468.130606652107,14468.130606652107,14468.130606652107,14468.130606652107
170,0.0,0.0,1.0057238886050195,0.0,0.0,1.0,0.005723888605019489,14468.148008386408,14468.148008386408,14468.148008386408,14468.148008386408
171,0.0,0.0,1.0057216223784926,0.0,0.0,1.0,0.005721622378492608,14468.164396256969,14468.164396256969,14468.164396256969,14468.164396256969
172,0.0,0.0,1.0057192078506578,0.0,0.0,1.0,0.005719207850657826,14468.179829334644,14468.179829334644,14468.179829334644,14468.179829334644
173,0.0,0.0,1.0057166538989,0.0,0.0,1.0,0.0057166538988999704,14468.194363248524,14468.194363248524,14468.194363248524,14468.194363248524
174,0.0,0.0,1.005713968883202,0.0,0.0,1.0,0.00571396888320197,14468.208050386555,14468.208050386555,14468.208050386555,14468.208050386555
175,0.0,0.0,1.0057111606762879,0.0,0.0,1.0,0.005711160676287852,14468.220940084266,14468.220940084266,14468.220940084266,14468.220940084266
176,0.0,0.0,1.0057082366920118,0.0,0.0,1.0,0.005708236692011814,14468.233078802718,14468.233078802718,14468.233078802718,14468.233078802718
177,0.0,0.0,1.005705203912092,0.0,0.0,1.0,0.0057052039120919495,14468.244510295899,14468.244510295899,14468.244510295899,14468.244510295899
178,0.0,0.0,1.0057020689112874,0.0,0.0,1.0,0.005702068911287439,14468.255275768533,14468.255275768533,14468.255275768533,14468.255275768533
179,0.0,0.0,1.005698837881108,0.0,0.0,1.0,0.005698837881108032,14468.26541402455,14468.26541402455,14468.26541402455,14468.26541402455
180,0.0,0.0,1.0056955166521426,0.0,0.0,1.0,0.005695516652142629,14468.274961607025,14468.274961607025,14468.274961607025,14468.274961607025
181,0.0,0.0,1.0056921107150874,0.0,0.0,1.0,0.005692110715087351,14468.28395292988,14468.28395292988,14468.28395292988,14468.28395292988
182,0.0,0.0,1.0056886252405475,0.0,0.0,1.0,0.0056886252405474735,14468.292420401958,14468.292420401958,14468.292420401958,14468.292420401958
183,0.0,0.0,1.0056850650976867,0.0,0.0,1.0,0.005685065097686737,14468.30039454385,14468.30039454385,14468.30039454385,14468.30039454385
184,0.0,0.0,1.00568143487179,0.0,0.0,1.0,0.005681434871789959,14468.307904097906,14468.307904097906,14468.307904097906,14468.307904097906
185,0.0,0.0,1.0056777388808016,0.0,0.0,1.0,0.005677738880801586,14468.314976131853,14468.314976131853,14468.314976131853,14468.314976131853
186,0.0,0.0,1.005673981190901,0.0,0.0,1.0,0.005673981190901012,14468.321636136363,14468.321636136363,14468.321636136363,14468.321636136363
187,0.0,0.0,1.0056701656311717,0.0,0.0,1.0,0.005670165631171731,14468.327908116982,14468.327908116982,14468.327908116982,14468.327908116982
188,0.0,0.0,1.005666295807414,0.0,0.0,1.0,0.005666295807414068,14468.33381468059,14468.33381468059,14468.33381468059,14468.33381468059
189,0.0,0.0,1.0056623751151545,0.0,0.0,1.0,0.00566237511515455,14468.339377116947,14468.339377116947,14468.339377116947,14468.339377116947
190,0.0,0.0,1.005658406751896,0.0,0.0,1.0,0.005658406751896106,14468.344615475398,14468.344615475398,14468.344615475398,14468.344615475398
191,0.0,0.0,1.0056543937286557,0.0,0.0,1.0,0.005654393728655727,14468.349548637201,14468.349548637201,14468.349548637201,14468.349548637201
192,0.0,0.0,1.0056503388808296,0.0,0.0,1.0,0.005650338880829553,14468.3541943835,14468.3541943835,14468.3541943835,14468.3541943835
