scenario,rmse_mean,rmse_std,max_error_mean,max_error_std,trials
nominal,0.4572365104414315,5.551115123125783e-17,0.9668298277315115,0.0,5
heavy_payload,0.46892318795226384,5.551115123125783e-17,0.9677834117155937,0.0,5
light_payload,2.2583866444981644,0.0,3.617619691125005,0.0,5
damaged_motor,15.298359181057439,1.7763568394002505e-15,26.731802087991326,0.0,5
strong_wind,76.38214094614344,0.0,148.02095615294974,0.0,5
combined_worst,41.39280253736881,0.0,76.22878677789006,0.0,5
critical_motor_failure,9.14714278339997,0.0,14.687148079733598,0.0,5
