step,pos_x,pos_y,pos_z,target_x,target_y,target_z,error,action_0,action_1,action_2,action_3
85,2.543505260535318,1.2106294410716558,0.06286465240604501,0.6618717396409758,1.3460779324632837,1.0,2.1064457411677022,18230.021652241237,17370.821652241237,18230.021652241237,15652.421652241239
86,2.489476190421315,1.2218385982769941,0.06252682551078644,0.6441769295692741,1.3546350369788547,1.0,2.074034765648799,9440.3,9440.3,9440.3,9440.3
87,2.435981364508814,1.2324128270921464,0.06274982189460362,0.6263715127895848,1.362959547442875,1.0,2.042098958912672,9440.3,9440.3,9440.3,9440.3
88,2.3831024255561664,1.2419025615620531,0.06169161948829225,0.6084585465342379,1.371050034517137,1.0,2.011582109698529,9440.3,9440.3,9440.3,9440.3
89,2.331078327107107,1.2487871219006959,0.06285491822501037,0.5904411065020609,1.3789051090458044,1.0,1.9811586328786006,9440.3,9440.3,9440.3,9440.3
90,2.2793583092646235,1.252809250355936,0.06182860215195449,0.5723222863302786,1.386523422293934,1.0,1.9524387404250934,12921.473173361635,10343.873173361637,11203.073173361636,10343.873173361637
91,2.228081303307796,1.2550170205217102,0.06291302367854544,0.554105197063326,1.3939036661790558,1.0,1.9234389789672646,9440.3,9440.3,9440.3,9440.3
92,2.1768823546481104,1.2560697199450106,0.0627502926931425,0.5357929666186746,1.4010445734957755,1.0,1.8954231985263037,9440.3,9440.3,9440.3,9440.3
93,2.1262595961315727,1.2563027485921665,0.06233366073193795,0.5173887392497617,1.4079449181333559,1.0,1.8683358759878106,9440.3,9440.3,9440.3,9440.3
94,2.07641338322133,1.255657870578875,0.06140623047444269,0.49889567500611665,1.4146035152862413,1.0,1.8424939896499564,9440.3,9440.3,9440.3,9440.3
95,2.027623745241401,1.2524138325566772,0.06210009619264588,0.4803169491907691,1.4210192216574948,1.0,1.817207288093506,9440.3,9440.3,9440.3,9440.3
96,1.979624353030417,1.2469628702548996,0.06157142065082697,0.46165575181504426,1.4271909356551022,1.0,1.7936998155691946,9440.3,9440.3,9440.3,9440.3
97,1.9323648651519474,1.2405471696098735,0.06243229756268321,0.4429152870508316,1.4331175975811195,1.0,1.7704735558850377,9440.3,9440.3,9440.3,9440.3
98,1.8855141221201694,1.233040471515084,0.0626410756882827,0.4240987726804175,1.4387981898136248,1.0,1.7483457367478419,9440.3,9440.3,9440.3,9440.3
99,1.8393891253403511,1.2246339961187895,0.06261201117022955,0.4052094395439868,1.4442317369814472,1.0,1.7273652713150347,9440.3,9440.3,9440.3,9440.3
100,1.7941610319567645,1.215344251679072,0.06174587508502532,0.3862505309848796,1.4494173061316395,1.0,1.7080172646924923,9440.3,9440.3,9440.3,9440.3
101,1.7498585134965319,1.2054504884909643,0.061168473005791126,0.3672253022927013,1.4543540068896685,1.0,1.6896840516124159,9440.3,9440.3,9440.3,9440.3
102,1.7063957657223967,1.1934981770852995,0.06168974348570237,0.3481370201443812,1.4590409916122955,1.0,1.672066369426169,9440.3,9440.3,9440.3,9440.3
103,1.6638558707695068,1.1805919196374515,0.062265746470691205,0.3289889620432771,1.4634774555331171,1.0,1.6556688741029917,9440.3,9440.3,9440.3,9440.3
104,1.62182179722916,1.1665999288582005,0.06231272830329832,0.3097844157564198,1.4676626369007468,1.0,1.6405298729550037,9440.3,9440.3,9440.3,9440.3
105,1.5804571608587614,1.1519164608465355,0.06243880544930212,0.2905266787499948,1.4715958171096089,1.0,1.6263875715897056,9440.3,9440.3,9440.3,9440.3
106,1.539977967862805,1.1365495536554897,0.06223346322467364,0.27121905762316156,1.4752763208233244,1.0,1.6136576689632933,9440.3,9440.3,9440.3,9440.3
107,1.5004384053238986,1.1205136227981125,0.061844674271144075,0.2518648675403012,1.4787035160906687,1.0,1.6023018735880568,9440.3,9440.3,9440.3,9440.3
108,1.4618263634310547,1.1039496566753124,0.06154777929291882,0.23246743166179418,1.481876814454079,1.0,1.5921196218430467,9440.3,9440.3,9440.3,9440.3
109,1.424207012509324,1.086257692098361,0.06124189111048149,0.21303008057342793,1.4847956710506933,1.0,1.583366308889666,9440.3,9440.3,9440.3,9440.3
110,1.3876122523603396,1.0677471322312913,0.061531669614801006,0.1935561517145259,1.487459584705905,1.0,1.575643145318039,9440.3,9440.3,9440.3,9440.3
111,1.3516439831244058,1.0485829226217744,0.06234864944177438,0.1740489888049008,1.4898680980194157,1.0,1.5686467517818492,9440.3,9440.3,9440.3,9440.3
112,1.3164731639180074,1.0285943916837597,0.06258496605376099,0.15451194127073192,1.4920207974437723,1.0,1.5632225888721105,9440.3,9440.3,9440.3,9440.3
113,1.282188866512643,1.007896723885663,0.06222630072574827,0.13494836366945825,1.493917313355373,1.0,1.5594217825216123,9440.3,9440.3,9440.3,9440.3
114,1.248824258544828,0.9868455693672632,0.0620384636842914,0.11536161511379525,1.495557320117934,1.0,1.5566942708872546,9440.3,9440.3,9440.3,9440.3
115,1.2164088660779422,0.9651816188836586,0.06164667550676005,0.09575505869496631,1.4969405361384012,1.0,1.555358307165719,9440.3,9440.3,9440.3,9440.3
116,1.1848575466841242,0.9431297518939893,0.061637023345750365,0.07613206090525124,1.4980667239152998,1.0,1.5549123196139398,9440.3,9440.3,9440.3,9440.3
117,1.1542135929975283,0.9207049858225119,0.0618454999455079,0.05649599105995191,1.4989356900795157,1.0,1.5554640937423236,9440.3,9440.3,9440.3,9440.3
118,1.1244765365399028,0.897734059710278,0.06196214939240399,0.03685022071887521,1.4995472854274952,1.0,1.5572492320393363,9440.3,9440.3,9440.3,9440.3
119,1.0956389199204664,0.8741950156520655,0.061588160965709134,0.0171981231074235,1.4999014049468657,1.0,1.5604998614145427,9440.3,9440.3,9440.3,9440.3
120,1.0676049071127711,0.8503110879906354,0.06210475054057149,-0.0024569274625908704,1.499997987834465,1.0,1.5642163842007408,9440.3,9440.3,9440.3,9440.3
121,1.0405820005431907,0.8258079631268427,0.06153385082209411,-0.022111556172327865,1.4998370175067817,1.0,1.5698253007216445,9440.3,9440.3,9440.3,9440.3
122,1.0143457485962406,0.8010441666704995,0.062379609713533235,-0.041762388275380535,1.4994185216028033,1.0,1.575507262018968,9440.3,9440.3,9440.3,9440.3
123,0.9891423731410405,0.7757230988486651,0.061916156583258095,-0.06140604967722833,1.4987425719792702,1.0,1.5831646927883203,9440.3,9440.3,9440.3,9440.3
124,0.9648824940580981,0.7501513987118607,0.06167999449291806,-0.08103916751457807,1.497809284698337,1.0,1.591662297524046,9440.3,9440.3,9440.3,9440.3
125,0.9414825605140029,0.7243120143944785,0.06204282212840546,-0.10065837073449067,1.4966188200076456,1.0,1.6007120884471189,9440.3,9440.3,9440.3,9440.3
126,0.9191606356315158,0.6978635330063107,0.06125645737308133,-0.1202602906731999,1.4951713823128094,1.0,1.6116249897012782,9440.3,9440.3,9440.3,9440.3
