step,pos_x,pos_y,pos_z,target_x,target_y,target_z,error,action_0,action_1,action_2,action_3
0,0.0,0.0,0.03317017226848852,0.0,0.0,2.0,1.9668298277315115,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
1,0.0,0.0,0.04161959159757639,0.0,0.0,1.9960334029227558,1.9544138113251794,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
2,0.0,0.0,0.05534051823429224,0.0,0.0,1.9920668058455115,1.9367262876112192,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
3,0.0,0.0,0.07432300351221525,0.0,0.0,1.9881002087682673,1.913777205256052,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
4,0.0,0.0,0.09855490630387322,0.0,0.0,1.9841336116910229,1.8855787053871496,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
5,0.0,0.0,0.12802191310062927,0.0,0.0,1.9801670146137786,1.8521451015131494,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
6,0.0,0.0,0.16270756164950723,0.0,0.0,1.9762004175365344,1.8134928558870271,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
7,0.0,0.0,0.20259326806417896,0.0,0.0,1.9722338204592902,1.7696405523951113,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
8,0.0,0.0,0.24765835731560623,0.0,0.0,1.968267223382046,1.7206088660664398,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
9,0.0,0.0,0.29788009699666224,0.0,0.0,1.9643006263048017,1.6664205293081396,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
10,0.0,0.0,0.3532337342445135,0.0,0.0,1.9603340292275575,1.607100294983044,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
11,0.0,0.0,0.4136925356946802,0.0,0.0,1.956367432150313,1.542674896455633,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
12,0.0,0.0,0.4792278303315583,0.0,0.0,1.9524008350730688,1.4731730047415106,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
13,0.0,0.0,0.548786821517765,0.0,0.0,1.9484342379958246,1.3996474164780595,19632.691656510728,19632.691656510728,19632.691656510728,19632.691656510728
14,0.0,0.0,0.6200093630207021,0.0,0.0,1.9444676409185804,1.3244582778978784,15795.070817061769,15795.070817061769,15795.070817061769,15795.070817061769
15,0.0,0.0,0.690750978917935,0.0,0.0,1.9405010438413361,1.249750064923401,12829.819467333695,12829.819467333695,12829.819467333695,12829.819467333695
16,0.0,0.0,0.759698683466119,0.0,0.0,1.936534446764092,1.176835763297973,10626.85272536988,10626.85272536988,10626.85272536988,10626.85272536988
17,0.0,0.0,0.8261556520254062,0.0,0.0,1.9325678496868477,1.1064121976614416,9440.3,9440.3,9440.3,9440.3
18,0.0,0.0,0.8899443948961667,0.0,0.0,1.9286012526096035,1.0386568577134367,9440.3,9440.3,9440.3,9440.3
19,0.0,0.0,0.9510807716133046,0.0,0.0,1.924634655532359,0.9735538839190544,9440.3,9440.3,9440.3,9440.3
20,0.0,0.0,1.009579986908831,0.0,0.0,1.9206680584551148,0.9110880715462837,9440.3,9440.3,9440.3,9440.3
21,0.0,0.0,1.0654566041436253,0.0,0.0,1.9167014613778706,0.8512448572342453,9440.3,9440.3,9440.3,9440.3
22,0.0,0.0,1.1187245580684548,0.0,0.0,1.9127348643006263,0.7940103062321715,9440.3,9440.3,9440.3,9440.3
23,0.0,0.0,1.169397166938874,0.0,0.0,1.908768267223382,0.739371100284508,9440.3,9440.3,9440.3,9440.3
24,0.0,0.0,1.217487144007137,0.0,0.0,1.9048016701461379,0.6873145261390008,9440.3,9440.3,9440.3,9440.3
25,0.0,0.0,1.2630066084128533,0.0,0.0,1.9008350730688934,0.6378284646560402,9440.3,9440.3,9440.3,9440.3
26,0.0,0.0,1.305967095492796,0.0,0.0,1.8968684759916492,0.5909013804988532,9440.3,9440.3,9440.3,9440.3
27,0.0,0.0,1.3463795665289975,0.0,0.0,1.892901878914405,0.5465223123854075,9440.3,9440.3,9440.3,9440.3
28,0.0,0.0,1.3842544179530814,0.0,0.0,1.8889352818371608,0.5046808638840794,9440.3,9440.3,9440.3,9440.3
