scenario,rmse_mean,rmse_std,max_error_mean,max_error_std,trials
nominal,0.15579195365518966,0.0,0.9668298277315115,0.0,5
heavy_payload,0.17121009093241865,0.0,0.9677834117155937,0.0,5
light_payload,0.15022865074414418,0.0,0.96539948206711,0.0,5
damaged_motor,1.039763147660729,0.0,1.2949862944820165,0.0,5
strong_wind,60.751517669967214,7.105427357601002e-15,112.55882098647285,0.0,5
combined_worst,35.4717752042306,0.0,66.39748916791994,0.0,5
critical_motor_failure,8.566566330983376,0.0,12.234902679291906,0.0,5
