step,pos_x,pos_y,pos_z,target_x,target_y,target_z,error,action_0,action_1,action_2,action_3
0,0.0,0.0,0.03317017226848852,0.0,0.0,1.0,0.9668298277315115,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
1,0.0,0.0,0.04161959159757639,0.013986013986013986,0.013986013986013986,1.0034965034965035,0.9620802517558764,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
2,0.0,0.0,0.05534051823429224,0.027972027972027972,0.027972027972027972,1.006993006993007,0.9524743188445512,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
3,0.0,0.0,0.07432300351221525,0.04195804195804196,0.04195804195804196,1.0104895104895104,0.9380451392955329,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
4,0.0,0.0,0.09855490630387322,0.055944055944055944,0.055944055944055944,1.013986013986014,0.9188436143888113,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
5,0.0,0.0,0.12802191310062927,0.06993006993006994,0.06993006993006994,1.0174825174825175,0.8949416719028357,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
6,6.490608188677509e-07,6.488197160705288e-07,0.16267591081687563,0.08391608391608392,0.08391608391608392,1.020979020979021,0.8664685968737545,21666.447500000002,21666.447500000002,21666.447500000002,21425.230070917038
7,1.470123824862668e-05,1.467633218986976e-05,0.20130850111778867,0.0979020979020979,0.0979020979020979,1.0244755244755244,0.8347262054535401,19176.710160477545,20178.656549612333,19176.710160477545,18460.25654961233
8,0.00010346391869805023,0.00010330997043797161,0.24197318885742725,0.11188811188811189,0.11188811188811189,1.027972027972028,0.8017392497258191,16763.381373714255,17148.545360705433,16721.728698329593,15825.964941460272
9,0.00036902476764643765,0.00036963422055065747,0.2831763098013635,0.1258741258741259,0.1258741258741259,1.0314685314685315,0.7690540662635859,14860.731503000523,13767.418922813158,14860.731503000523,15485.81892281316
10,0.0008824564209402909,0.000886117362327588,0.3239838468984815,0.13986013986013987,0.13986013986013987,1.034965034965035,0.7376468160358837,13312.634627294807,13204.78372779529,13436.803245772768,13842.960288333776
11,0.001670992728575051,0.0016781529157428013,0.3638266810036998,0.15384615384615385,0.15384615384615385,1.0384615384615385,0.7081275104566105,12818.12508833214,13237.598931908331,12818.12508833214,11519.19893190833
12,0.0027707418851892346,0.002776591220228697,0.4023716158369886,0.16783216783216784,0.16783216783216784,1.0419580419580419,0.6808519767061348,12193.349970460466,12860.818425859812,12193.349970460466,11142.418425859812
13,0.004253863440580492,0.004246693155784477,0.43943849894945985,0.18181818181818182,0.18181818181818182,1.0454545454545454,0.6559848850151474,11541.999807349712,11552.351038510868,11323.976230390279,13052.727461551432
14,0.006202081316713103,0.0061650747661453585,0.47493819638476725,0.1958041958041958,0.1958041958041958,1.048951048951049,0.6335635034923404,11880.537200171279,10826.084258455498,11880.537200171279,12544.484258455497
15,0.008675650418021838,0.008591356633574847,0.5088390983059815,0.2097902097902098,0.2097902097902098,1.0524475524475525,0.6135455940003179,12394.024684736032,12011.305643968779,12394.024684736032,10292.905643968777
16,0.011734048656324896,0.01158384678219527,0.5411367303445848,0.22377622377622378,0.22377622377622378,1.055944055944056,0.595830572709083,10942.324667118797,12259.126359603822,11354.984447814059,12751.419674368291
17,0.015455568794488315,0.015211681260260778,0.5718475686359356,0.23776223776223776,0.23776223776223776,1.0594405594405594,0.5802550559440858,11154.335081267109,11840.816578963124,11154.335081267109,13559.216578963125
18,0.01990744578901387,0.019527314957386056,0.6010015256389813,0.2517482517482518,0.2517482517482518,1.062937062937063,0.5666225934523998,13403.662302139302,10826.062302139302,12371.735098105324,11512.535098105323
19,0.02512594358083943,0.024571186114791654,0.6286365122460857,0.26573426573426573,0.26573426573426573,1.0664335664335665,0.5547235855056748,12999.903325048377,10951.603804257684,12999.378607716491,11610.878128507185
20,0.031127424888192586,0.030385753815869995,0.6548054478545743,0.27972027972027974,0.27972027972027974,1.06993006993007,0.5443294637761832,10543.685671627874,13121.285671627873,12262.085671627876,13121.285671627873
21,0.037933175587802445,0.036994647355147924,0.6795662022472333,0.2937062937062937,0.2937062937062937,1.0734265734265733,0.5352072022216245,11522.150867527276,12381.350867527275,11522.150867527276,14099.750867527277
22,0.0455626035520186,0.04438818059988454,0.7029795037330492,0.3076923076923077,0.3076923076923077,1.0769230769230769,0.5271383509731615,13962.607959926041,11905.13418975184,12244.20795992604,11905.13418975184
23,0.05400344301775985,0.05255505837994609,0.7251226482464306,0.32167832167832167,0.32167832167832167,1.0804195804195804,0.5199164178269091,13958.086024730688,12168.82894230308,13028.02894230308,11380.48602473069
24,0.06321934225170286,0.06151789205911485,0.7460722983598813,0.3356643356643357,0.3356643356643357,1.083916083916084,0.5133429364625032,11032.175719354185,13609.775719354184,12750.575719354183,13609.775719354184
25,0.07317895559378888,0.07130293589892978,0.7658916982202476,0.34965034965034963,0.34965034965034963,1.0874125874125875,0.5072370221708143,11801.751385748383,13050.995784616072,12191.795784616072,14379.351385748381
26,0.08385723496824038,0.08190175751445114,0.7846521732343147,0.36363636363636365,0.36363636363636365,1.0909090909090908,0.501441969472658,13828.897339950483,11251.297339950484,13828.897339950483,12969.697339950482
27,0.09520274904558225,0.09326798808877605,0.8024426369163398,0.3776223776223776,0.3776223776223776,1.0944055944055944,0.49584335631160226,14138.219039214135,12902.372220091125,13761.572220091122,11560.619039214136
28,0.1071490844500627,0.10534602099140455,0.8193512865770396,0.3916083916083916,0.3916083916083916,1.097902097902098,0.49036088419663126,11487.101862243973,14064.701862243975,13180.703993824842,14039.903993824842
29,0.1196492100836587,0.11807736302485788,0.8354490777952918,0.40559440559440557,0.40559440559440557,1.1013986013986015,0.4849328342239219,12585.82846198028,13445.02846198028,12246.195766036992,14823.79576603699
30,0.13265661006774115,0.13137158029893878,0.8508086918880224,0.4195804195804196,0.4195804195804196,1.104895104895105,0.4795305128769721,15082.086054984888,12504.486054984885,13363.686054984886,12504.486054984885
31,0.14608372896118377,0.14513863401666732,0.8655027376602275,0.43356643356643354,0.43356643356643354,1.1083916083916083,0.47416442773096645,14299.734605578997,13440.534605578996,14299.734605578997,11722.134605578996
32,0.15983106660298585,0.15932482230302172,0.8795830659619215,0.44755244755244755,0.44755244755244755,1.1118881118881119,0.46885433918772484,11770.242956316968,14347.842956316967,13488.642956316966,14347.842956316967
33,0.1738344592377538,0.17388031283457708,0.8930840877291217,0.46153846153846156,0.46153846153846156,1.1153846153846154,0.4636144174327441,12035.97061994455,14162.85674546563,13303.656745465629,14613.570619944552
34,0.18806129391739895,0.1887163153177942,0.9060436100616195,0.4755244755244755,0.4755244755244755,1.118881118881119,0.4584689811768022,15297.8311554936,12720.231155493602,13579.4311554936,12720.231155493602
35,0.20247100177038524,0.2037382791114904,0.9184964680707948,0.48951048951048953,0.48951048951048953,1.1223776223776223,0.4534588722694879,15047.055676779728,13058.452840175774,13917.652840175775,12469.45567677973
36,0.21699115347907758,0.21889381534434327,0.9304721059612105,0.5034965034965035,0.5034965034965035,1.1258741258741258,0.44862674360551763,11941.474269647964,14519.074269647965,13659.874269647964,14519.074269647965
37,0.23155576687640247,0.2341393935709897,0.9419942104861948,0.5174825174825175,0.5174825174825175,1.1293706293706294,0.44401278690378954,12059.475555661946,14637.075555661944,13605.943302249572,14465.143302249573
38,0.24613900636662217,0.24939622073335055,0.9530848419506085,0.5314685314685315,0.5314685314685315,1.132867132867133,0.43965827469247,15445.749449616556,12868.149449616558,13727.349449616555,12868.149449616558
39,0.2607206838352609,0.26458618276046814,0.9637618346587342,0.5454545454545454,0.5454545454545454,1.1363636363636362,0.4356050861352056,15170.50355414284,13205.253079367903,14064.453079367904,12592.903554142838
40,0.2752500983513039,0.27967593593270584,0.9740427396873003,0.5594405594405595,0.5594405594405595,1.1398601398601398,0.43188872749898716,12117.292685626879,14694.892685626877,13740.796391260737,14599.996391260738
41,0.28968473879732004,0.2946446803262749,0.9839426497889221,0.5734265734265734,0.5734265734265734,1.1433566433566433,0.42853423898747034,12482.92505515776,15060.525055157763,13429.930470114461,14289.130470114462
42,0.30402475767476056,0.3094532080266695,0.9934785342240776,0.5874125874125874,0.5874125874125874,1.1468531468531469,0.4255512312650937,15564.110558199765,12986.510558199767,13845.710558199764,12986.510558199767
43,0.3182762927886438,0.324081016924936,1.0026645949995645,0.6013986013986014,0.6013986013986014,1.1503496503496504,0.4229351721773663,15044.219509790048,12650.766571643107,14418.562972471038,13375.215910617979
44,0.3324051409293401,0.3385338586179084,1.011518705551876,0.6153846153846154,0.6153846153846154,1.1538461538461537,0.4206908924890608,12185.366716178258,14762.96671617826,13903.76671617826,14762.96671617826
45,0.3463743824002429,0.3528022247417901,1.020058265453786,0.6293706293706294,0.6293706293706294,1.1573426573426573,0.41883643883330224,13071.011893088904,15648.611893088906,13071.011893088904,13930.211893088905
46,0.36019143621149907,0.36687513666121685,1.028296560573207,0.6433566433566433,0.6433566433566433,1.1608391608391608,0.4173632697871077,15383.979145373076,13025.080157583576,14250.112202032677,13172.211189822177
47,0.37387747319427733,0.38077926053581707,1.0362516341643122,0.6573426573426573,0.6573426573426573,1.1643356643356644,0.41622751214035403,14632.995587556412,12484.286655794458,15061.88665579446,13773.795587556411
48,0.38742759180278735,0.394539040108705,1.0439426295075316,0.6713286713286714,0.6713286713286714,1.167832167832168,0.41540455054457315,12300.124589652027,14877.724589652029,14009.507707190041,14868.707707190038
49,0.40084434743488667,0.4081360055577938,1.0513831885943243,0.6853146853146853,0.6853146853146853,1.1713286713286712,0.41489554405126566,13289.90447975551,15642.461791401165,13064.861791401163,14149.104479755511
50,0.4141707051147007,0.42154766344478795,1.0585882737782029,0.6993006993006993,0.6993006993006993,1.1748251748251748,0.4146768376418995,15780.923745418917,13203.323745418915,14062.523745418915,13203.323745418915
51,0.42744998781248594,0.4347997819243065,1.065575009207987,0.7132867132867133,0.7132867132867133,1.1783216783216783,0.41469195309978096,14946.786239941055,12369.186239941053,14946.786239941055,14087.586239941054
52,0.4406795437102127,0.44792889305793854,1.072356702407434,0.7272727272727273,0.7272727272727273,1.1818181818181819,0.4149101662445814,12465.390039287806,15042.990039287804,14030.987984228846,14890.187984228844
53,0.45385035263199697,0.46093349180138016,1.0789443409911752,0.7412587412587412,0.7412587412587412,1.1853146853146854,0.4153317679733342,13265.441491696722,15843.041491696724,13265.441491696722,14124.641491696722
54,0.46699907970443943,0.4738131338591336,1.0853500135620069,0.7552447552447552,0.7552447552447552,1.1888111888111887,0.41592492323419955,15863.9343610892,13286.334361089197,14145.534361089198,13286.334361089197
55,0.4801696947824161,0.4866174819326323,1.09158749571111,0.7692307692307693,0.7692307692307693,1.1923076923076923,0.4166186900766093,15027.779365211816,12450.179365211818,15027.779365211816,14168.579365211815
56,0.4933601028317019,0.4994068278424739,1.0976684841614825,0.7832167832167832,0.7832167832167832,1.1958041958041958,0.41736746858499696,12466.565179405516,15044.165179405518,14184.965179405517,15044.165179405518
57,0.5065617650136663,0.5121987258735501,1.1036013226683439,0.7972027972027972,0.7972027972027972,1.1993006993006994,0.418160137930472,13338.073961906037,15915.673961906035,13338.073961906037,14197.273961906034
58,0.5198122652572487,0.5250056978510814,1.1093917507434439,0.8111888111888111,0.8111888111888111,1.2027972027972027,0.41895780736495514,15569.460920623747,12991.860920623745,14575.206009437017,13716.006009437016
59,0.5331577053951246,0.5378715712904357,1.115048921035803,0.8251748251748252,0.8251748251748252,1.2062937062937062,0.41969366063088304,15090.111218281963,12512.511218281961,15090.111218281963,14230.911218281963
60,0.5465989289870206,0.550826934702712,1.1205815930528156,0.8391608391608392,0.8391608391608392,1.2097902097902098,0.42034163372763966,12530.645779614038,15108.24577961404,14234.401694150925,15093.601694150926
61,0.5601292700830371,0.5638566352826414,1.1259944569569211,0.8531468531468531,0.8531468531468531,1.2132867132867133,0.4209133784422034,13611.4368821623,15749.410131519438,13171.81013151944,14470.6368821623
62,0.5737771846028361,0.5769413678476814,1.131294022830924,0.8671328671328671,0.8671328671328671,1.2167832167832167,0.4213989380772773,15980.95732331496,13403.357323314958,14262.557323314959,13403.357323314958
63,0.5875641344045957,0.590111562407982,1.1364868402207768,0.8811188811188811,0.8811188811188811,1.2202797202797202,0.4217592863356628,15133.27595692889,12555.675956928892,15133.27595692889,14274.07595692889
64,0.6014627545461909,0.603408266860876,1.1415791742645722,0.8951048951048951,0.8951048951048951,1.2237762237762237,0.42198220885393756,12566.42997594682,15144.029975946818,14284.829975946817,15144.029975946818
65,0.6154389126613583,0.6168290860354575,1.146577644803404,0.9090909090909091,0.9090909090909091,1.2272727272727273,0.42209023271983903,13434.006508473696,16011.606508473698,13434.006508473696,14293.206508473697
66,0.6295055239044433,0.6303667300491457,1.1514850927479294,0.9230769230769231,0.9230769230769231,1.2307692307692308,0.42207747873610485,15766.16860144128,13188.568601441282,14554.393297723025,13695.193297723024
67,0.6436839836018563,0.6440513060000126,1.1563058323120428,0.9370629370629371,0.9370629370629371,1.2342657342657342,0.4219061182119827,15170.322858851338,12592.722858851339,15170.322858851338,14311.122858851337
68,0.657949209499621,0.6579067211366895,1.161046045528475,0.951048951048951,0.951048951048951,1.2377622377622377,0.4215746667021928,12600.788394621548,15178.388394621546,14319.188394621546,15178.388394621546
69,0.6722691893026399,0.6719112091620973,1.16571218446201,0.965034965034965,0.965034965034965,1.2412587412587412,0.42111829447437726,13468.040157163094,16045.640157163096,13468.040157163094,14327.240157163094
70,0.6866593418906627,0.6860389747030272,1.1703089212564834,0.9790209790209791,0.9790209790209791,1.2447552447552448,0.4205425505251108,16051.480014056262,13473.880014056263,14333.08001405626,13473.880014056263
71,0.7011427750488173,0.7003153937908905,1.174837632876236,0.993006993006993,0.993006993006993,1.2482517482517483,0.4198127276684047,15196.582143259315,12618.982143259316,15196.582143259315,14337.382143259314
72,0.7156947371616947,0.7147766531093429,1.179300545581728,1.006993006993007,1.006993006993007,1.2517482517482517,0.41891974125430026,12625.217511171206,15202.817511171204,14343.617511171204,15202.817511171204
73,0.730283532452611,0.729413261312095,1.183701006667621,1.020979020979021,1.020979020979021,1.2552447552447552,0.41789109492812604,12984.100604545667,15561.70060454567,14001.569200333848,14860.769200333849
74,0.7449237269362152,0.7441843884454431,1.188046678078026,1.034965034965035,1.034965034965035,1.2587412587412588,0.41674340845245633,16080.235357792626,13502.635357792624,14361.835357792625,13502.635357792624
75,0.7596359809836964,0.7590667607791076,1.1923412360059502,1.048951048951049,1.048951048951049,1.2622377622377623,0.415477596822237,15434.207624904604,12856.607624904602,15014.142861159486,14154.942861159489
76,0.7743918102471795,0.7740556817984423,1.1965890103923973,1.062937062937063,1.062937062937063,1.2657342657342658,0.41411578278872424,12653.208245877599,15230.8082458776,14371.6082458776,15230.8082458776
77,0.7891544057437937,0.7891166132888088,1.200795935215293,1.0769230769230769,1.0769230769230769,1.2692307692307692,0.412706548444145,13517.691027553603,16095.291027553601,13517.691027553603,14376.8910275536
78,0.8039347801802026,0.804212464306986,1.2049646915182826,1.0909090909090908,1.0909090909090908,1.2727272727272727,0.4112675262349949,16097.459993802135,13519.859993802133,14379.059993802133,13519.859993802133
79,0.8187519789653734,0.8193578167019109,1.2090952631578924,1.1048951048951048,1.1048951048951048,1.2762237762237763,0.40977514411198457,15237.956290599745,12660.356290599746,15237.956290599745,14378.756290599744
80,0.8335767860275154,0.8345782754353308,1.213188294250523,1.118881118881119,1.118881118881119,1.2797202797202798,0.4082317653330619,12662.8880075253,15240.488007525299,14381.288007525298,15240.488007525299
81,0.8483728143357268,0.8498546574144762,1.2172456176711501,1.132867132867133,1.132867132867133,1.2832167832167833,0.4066758822722822,13373.394330129522,15950.99433012952,13681.966993603546,14541.166993603547
82,0.8631512765196294,0.8651547716906726,1.2212701293753443,1.1468531468531469,1.1468531468531469,1.2867132867132867,0.40512162697426163,15966.739660925556,13389.139660925553,14535.897016772506,13676.697016772505
83,0.8779314381248874,0.8804798581876085,1.225264918692317,1.1608391608391608,1.1608391608391608,1.2902097902097902,0.4035541531084298,15252.980097471973,12675.38009747197,15252.980097471973,14393.780097471972
84,0.8926846514741142,0.8958313498265411,1.2292319681801775,1.1748251748251748,1.1748251748251748,1.2937062937062938,0.4019922486270428,12677.3476059173,15254.9476059173,14395.747605917299,15254.9476059173
85,0.9073746966985603,0.9111652419679969,1.2331734366619478,1.1888111888111887,1.1888111888111887,1.297202797202797,0.4004916102771495,13540.907131756092,16118.50713175609,13540.907131756092,14400.107131756089
86,0.9220135653620497,0.9264333041415539,1.23709129116118,1.2027972027972027,1.2027972027972027,1.3006993006993006,0.3990769780491814,16121.174164810946,13543.574164810947,14402.774164810944,13543.574164810947
87,0.936622018353416,0.9416392726606697,1.2409855353650916,1.2167832167832169,1.2167832167832169,1.3041958041958042,0.3977310965697611,15169.967052657801,12776.713941380407,15354.313941380406,14310.7670526578
