scenario,rmse_mean,rmse_std,max_error_mean,max_error_std,trials
nominal,0.15579195365518966,0.0,0.9668298277315115,0.0,3
heavy_payload,0.17121009093241865,0.0,0.9677834117155936,1.1102230246251565e-16,3
light_payload,0.15022865074414413,0.0,0.96539948206711,0.0,3
damaged_motor,1.0423546213644161,0.0,1.2949862996618233,0.0,3
strong_wind,60.63742899510225,0.0,114.0027013498091,0.0,3
combined_worst,32.1015041291349,0.0,57.39866714790071,0.0,3
critical_motor_failure,8.567267587822684,0.0,12.234840210855511,0.0,3
